ad_type_name,area,price,address,property_legal_document,rooms,toilets
Nhà ở,129,7000000000,Hà Nội,1.0,4.0,5.0
Nhà ở,75,3790000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,80,7550000000,Hà Nội,6.0,3.0,2.0
"Văn phòng, Mặt bằng kinh doanh",129,7425000000,Hà Nội,1.0,,
Nhà ở,77,7390000000,Hà Nội,1.0,4.0,4.0
Nhà ở,86,6200000000,Hà Nội,1.0,6.0,
Nhà ở,121,25000000,Hà Nội,1.0,6.0,
Đất,81,13680000000,Hà Nội,1.0,,
Nhà ở,79,8250000000,Hà Nội,1.0,4.0,4.0
Nhà ở,77,14600000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,121,3500000,Hà Nội,6.0,9.0,7.0
Căn hộ/Chung cư,86,15000000,Hà Nội,6.0,2.0,2.0
Nhà ở,89,8888888888,Hà Nội,1.0,5.0,5.0
Căn hộ/Chung cư,81,4450000000,Hà Nội,6.0,2.0,
Đất,81,9600000000,Hà Nội,1.0,,
Nhà ở,89,3840000000,Hà Nội,1.0,4.0,
Nhà ở,78,23200000000,Hà Nội,1.0,10.0,7.0
Nhà ở,76,23000000000,Hà Nội,1.0,5.0,4.0
Nhà ở,77,12800000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,76,4330000000,Hà Nội,6.0,3.0,2.0
Nhà ở,75,33500000000,Hà Nội,1.0,5.0,5.0
Căn hộ/Chung cư,121,3700000,Hà Nội,4.0,1.0,1.0
Nhà ở,79,11200000000,Hà Nội,1.0,6.0,7.0
Nhà ở,121,16950000000,Hà Nội,1.0,11.0,7.0
Nhà ở,121,10000000000,Hà Nội,1.0,4.0,
Phòng trọ,79,4600000,Hà Nội,,,
Căn hộ/Chung cư,123,5500000,Hà Nội,6.0,1.0,1.0
Đất,82,4800000000,Hà Nội,1.0,,
Đất,82,5180000000,Hà Nội,1.0,,
Nhà ở,82,6000000000,Hà Nội,1.0,4.0,3.0
Nhà ở,75,21800000000,Hà Nội,1.0,4.0,
Nhà ở,79,31000000000,Hà Nội,1.0,11.0,5.0
Căn hộ/Chung cư,123,7050000000,Hà Nội,6.0,3.0,2.0
Căn hộ/Chung cư,81,4450000000,Hà Nội,6.0,2.0,2.0
Căn hộ/Chung cư,123,5500000,Hà Nội,6.0,1.0,1.0
Nhà ở,86,28000000,Hà Nội,1.0,4.0,4.0
Nhà ở,78,7200000000,Hà Nội,1.0,3.0,
Nhà ở,79,7000000000,Hà Nội,1.0,4.0,
Nhà ở,78,6999000000,Hà Nội,1.0,3.0,
Nhà ở,74,7500000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,121,3300000000,Hà Nội,6.0,1.0,1.0
Nhà ở,74,6850000000,Hà Nội,1.0,3.0,
Nhà ở,79,7200000000,Hà Nội,1.0,3.0,
Nhà ở,79,7200000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,80,7000000000,Hà Nội,6.0,3.0,2.0
Nhà ở,77,7400000000,Hà Nội,1.0,4.0,4.0
Căn hộ/Chung cư,121,11500000,Hà Nội,4.0,2.0,2.0
Nhà ở,76,3815000000,Hà Nội,1.0,3.0,3.0
Căn hộ/Chung cư,121,4520000000,Hà Nội,6.0,2.0,1.0
Căn hộ/Chung cư,123,9000000,Hà Nội,4.0,2.0,1.0
Nhà ở,73,9500000,Hà Nội,6.0,2.0,2.0
Nhà ở,79,9990000000,Hà Nội,1.0,3.0,
Nhà ở,84,7000000000,Hà Nội,1.0,5.0,4.0
Căn hộ/Chung cư,77,7150000000,Hà Nội,6.0,2.0,2.0
Căn hộ/Chung cư,76,3450000000,Hà Nội,6.0,2.0,2.0
Căn hộ/Chung cư,79,19000000,Hà Nội,4.0,3.0,2.0
Đất,90,2000000000,Hà Nội,1.0,,
Căn hộ/Chung cư,121,3700000000,Hà Nội,6.0,2.0,1.0
Căn hộ/Chung cư,121,10000000,Hà Nội,6.0,2.0,1.0
Phòng trọ,75,4500000,Hà Nội,,,
Căn hộ/Chung cư,78,4800000,Hà Nội,5.0,2.0,2.0
Căn hộ/Chung cư,76,4350000000,Hà Nội,6.0,3.0,2.0
"Văn phòng, Mặt bằng kinh doanh",79,655555555,Hoàng Quốc Việt,1.0,,
Căn hộ/Chung cư,76,3900000,Hà Nội,4.0,1.0,1.0
Căn hộ/Chung cư,78,8900000,Hà Nội,4.0,2.0,1.0
Nhà ở,80,13500000,Hà Nội,1.0,3.0,4.0
Nhà ở,75,14500000,Hà Nội,1.0,4.0,
Phòng trọ,78,3000000,Hà Nội,,,
Nhà ở,80,3780000000,Hà Nội,1.0,2.0,
Nhà ở,78,9000000000,Hà Nội,1.0,5.0,3.0
Nhà ở,80,7000000000,Hà Nội,1.0,4.0,4.0
Căn hộ/Chung cư,76,2150000000,Hà Nội,6.0,2.0,1.0
Căn hộ/Chung cư,86,3350000000,Hà Nội,5.0,2.0,
Căn hộ/Chung cư,73,3850000000,Hà Nội,6.0,2.0,1.0
Nhà ở,84,5200000000,Hà Nội,1.0,4.0,
Phòng trọ,75,4000000,Hà Nội,,,
Căn hộ/Chung cư,129,8250000000,Hà Nội,6.0,2.0,2.0
Căn hộ/Chung cư,86,3500000000,Hà Nội,5.0,2.0,2.0
"Văn phòng, Mặt bằng kinh doanh",77,6000000,Hà Nội,1.0,,
Nhà ở,75,399000000,Hà Nội,1.0,2.0,2.0
Nhà ở,73,5950000000,Hà Nội,1.0,5.0,4.0
Căn hộ/Chung cư,76,4300000000,Hà Nội,6.0,3.0,2.0
"Văn phòng, Mặt bằng kinh doanh",76,100000000,Hà Nội,1.0,,
Nhà ở,84,6200000000,Hà Nội,1.0,1.0,
Căn hộ/Chung cư,79,4550000000,Hà Nội,6.0,1.0,1.0
Nhà ở,76,7500000000,Hà Nội,1.0,5.0,
Nhà ở,77,19000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,79,5850000000,Hà Nội,6.0,2.0,1.0
Nhà ở,75,15000000000,Hà Nội,1.0,4.0,4.0
Căn hộ/Chung cư,121,7850000000,Hà Nội,6.0,3.0,2.0
Phòng trọ,79,5000000,Hà Nội,,,
Căn hộ/Chung cư,121,9500000,Hà Nội,6.0,2.0,1.0
Căn hộ/Chung cư,75,7350000000,Hà Nội,5.0,2.0,2.0
Đất,86,14500000000,Hà Nội,1.0,,
Đất,79,90000000000,Hà Nội,1.0,,
Nhà ở,81,11800000000,Hà Nội,1.0,3.0,4.0
Nhà ở,81,12800000000,Hà Nội,1.0,4.0,6.0
Nhà ở,81,14200000000,Hà Nội,1.0,4.0,6.0
Nhà ở,81,17400000000,Hà Nội,1.0,4.0,6.0
Căn hộ/Chung cư,74,12200000,Hà Nội,4.0,1.0,1.0
Nhà ở,80,5000000000,Hà Nội,5.0,4.0,4.0
Nhà ở,79,13500000000,Hà Nội,1.0,3.0,
Nhà ở,82,4500000000,Hà Nội,1.0,3.0,3.0
Đất,87,3000000000,Hà Nội,1.0,,
Nhà ở,129,5700000000,Đường Nguyễn Hoàng Tôn,1.0,6.0,6.0
Đất,90,3100000000,Hà Nội,1.0,,
Căn hộ/Chung cư,80,4250000000,Hà Nội,5.0,3.0,2.0
Nhà ở,79,12860000000,Hà Nội,1.0,3.0,
Nhà ở,77,13800000000,Hà Nội,1.0,4.0,
Nhà ở,121,20000000000,Hà Nội,1.0,2.0,
Nhà ở,76,5280000000,Hà Nội,1.0,3.0,
Nhà ở,123,25000000,Hà Nội,1.0,3.0,3.0
Căn hộ/Chung cư,79,9600000,Hà Nội,6.0,2.0,1.0
Nhà ở,129,42900000000,Phạm Văn Đồng,1.0,11.0,7.0
Nhà ở,86,29000000000,Hà Nội,1.0,4.0,3.0
Nhà ở,86,16800000000,Hà Nội,1.0,4.0,4.0
Nhà ở,86,18000000000,Hà Nội,1.0,5.0,5.0
Đất,86,15200000000,Hà Nội,1.0,,
Căn hộ/Chung cư,86,11500000,Hà Nội,6.0,3.0,2.0
Nhà ở,86,20000000000,Hà Nội,1.0,5.0,4.0
Căn hộ/Chung cư,74,7150000000,Hà Nội,6.0,3.0,2.0
Căn hộ/Chung cư,86,17000000,Hà Nội,6.0,3.0,2.0
Nhà ở,86,27500000000,Hà Nội,1.0,6.0,
Căn hộ/Chung cư,86,11500000,Hà Nội,6.0,1.0,1.0
Căn hộ/Chung cư,121,1400000000,Hà Nội,6.0,1.0,1.0
Căn hộ/Chung cư,75,8500000,Hà Nội,4.0,2.0,1.0
Căn hộ/Chung cư,77,18000000,Hà Nội,6.0,3.0,3.0
Nhà ở,86,12000000,Hà Nội,1.0,3.0,3.0
Căn hộ/Chung cư,78,9000000,Hà Nội,4.0,1.0,1.0
Căn hộ/Chung cư,74,12000000,Hà Nội,4.0,2.0,2.0
Nhà ở,121,42000000000,Hà Nội,1.0,4.0,5.0
Phòng trọ,81,2200000,Hà Nội,,,
Nhà ở,80,16000000000,Hà Nội,1.0,8.0,6.0
Căn hộ/Chung cư,75,8500000,Hà Nội,4.0,2.0,1.0
Nhà ở,86,7800000000,Hà Nội,1.0,2.0,
Đất,89,5100000000,Hà Nội,1.0,,
Căn hộ/Chung cư,86,3500000000,Hà Nội,2.0,2.0,2.0
Căn hộ/Chung cư,121,8000000,Hà Nội,6.0,1.0,1.0
"Văn phòng, Mặt bằng kinh doanh",121,19000000,Hà Nội,1.0,,
Đất,91,1800000000,Hà Nội,1.0,,
Nhà ở,121,5800000000,Hà Nội,1.0,4.0,3.0
Căn hộ/Chung cư,75,2000000000,Hà Nội,5.0,1.0,1.0
"Văn phòng, Mặt bằng kinh doanh",84,6000000,Hà Nội,1.0,,
Nhà ở,74,12000000000,Hà Nội,1.0,3.0,4.0
"Văn phòng, Mặt bằng kinh doanh",86,14000000,Hà Nội,1.0,,
Nhà ở,79,14000000000,Hà Nội,1.0,11.0,7.0
Căn hộ/Chung cư,121,6000000,Hà Nội,2.0,2.0,2.0
Đất,83,3660000000,Hà Nội,1.0,,
Căn hộ/Chung cư,86,5300000000,Hà Nội,5.0,2.0,
Căn hộ/Chung cư,74,7500000,Hà Nội,4.0,1.0,1.0
Căn hộ/Chung cư,121,10000000,Hà Nội,6.0,2.0,1.0
Nhà ở,86,22000000,Hà Nội,1.0,5.0,
Nhà ở,81,5000000000,Hà Nội,1.0,3.0,4.0
Nhà ở,86,11700000000,Hà Nội,1.0,4.0,4.0
Nhà ở,74,15700000000,Hà Nội,1.0,4.0,5.0
Căn hộ/Chung cư,75,5000000,Hà Nội,6.0,1.0,1.0
Đất,82,5000000000,Hà Nội,1.0,,
Đất,82,5390000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",79,25000000,Hà Nội,1.0,,
Đất,81,6800000000,Hà Nội,1.0,,
Nhà ở,80,25500000,Hà Nội,1.0,6.0,5.0
Phòng trọ,77,1950000,Hà Nội,,,
Nhà ở,79,12000000000,Hà Nội,1.0,3.0,
Phòng trọ,77,1950000,Hà Nội,,,
Nhà ở,79,16500000000,Hà Nội,1.0,3.0,4.0
Nhà ở,77,14500000000,Hà Nội,1.0,11.0,7.0
Nhà ở,77,7300000000,Hà Nội,1.0,4.0,4.0
Nhà ở,77,8200000000,Hà Nội,1.0,3.0,
Nhà ở,129,8200000000,Hà Nội,1.0,3.0,4.0
Phòng trọ,84,3500000,Hà Nội,,,
Nhà ở,79,7400000000,Hà Nội,1.0,3.0,
Nhà ở,79,8800000000,Hà Nội,1.0,3.0,4.0
Nhà ở,79,18500000000,Hà Nội,1.0,11.0,7.0
Căn hộ/Chung cư,79,8500000000,Hà Nội,2.0,3.0,2.0
Căn hộ/Chung cư,77,6000000000,Hà Nội,2.0,2.0,2.0
Căn hộ/Chung cư,79,18000000,Hà Nội,2.0,3.0,2.0
Nhà ở,89,15999999999,Hà Nội,1.0,3.0,3.0
Nhà ở,77,8950000000,Hà Nội,1.0,3.0,
Nhà ở,80,4500000000,Hà Nội,1.0,3.0,2.0
Đất,82,6256000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",76,4950000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",77,5500000,Hà Nội,1.0,,
Nhà ở,80,6900000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,76,3450000000,Hà Nội,6.0,2.0,2.0
Nhà ở,129,6500000000,Hà Nội,1.0,3.0,
"Văn phòng, Mặt bằng kinh doanh",79,65000000,Hà Nội,1.0,,
Nhà ở,129,6500000000,Hà Nội,1.0,4.0,
Đất,93,6050000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",86,7500000,Hà Nội,1.0,,
Phòng trọ,79,4550000,Hà Nội,,,
Nhà ở,93,4950000000,Hà Nội,1.0,4.0,2.0
Đất,87,2850000000,Hà Nội,1.0,,
Căn hộ/Chung cư,75,8000000,Hà Nội,4.0,2.0,2.0
Nhà ở,75,14500000000,Đê La Thành,1.0,11.0,7.0
Nhà ở,77,7450000000,Hà Nội,1.0,2.0,
Đất,87,3000000000,Hà Nội,1.0,,
Nhà ở,121,5300000000,Hà Nội,1.0,3.0,4.0
Nhà ở,92,4500000000,Hà Nội,1.0,3.0,4.0
"Văn phòng, Mặt bằng kinh doanh",80,16000000,Hà Nội,1.0,,
Đất,91,1650000000,Hà Nội,1.0,,
Nhà ở,77,7900000000,Hà Nội,1.0,6.0,
Nhà ở,79,12500000000,Hà Nội,1.0,3.0,4.0
"Văn phòng, Mặt bằng kinh doanh",86,4500000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",80,15000000,Hà Nội,1.0,,
Nhà ở,80,8990000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,78,11000000,Hà Nội,5.0,2.0,1.0
Nhà ở,80,7900000000,Hà Nội,1.0,3.0,3.0
Nhà ở,80,8000000,Hà Nội,1.0,2.0,3.0
Căn hộ/Chung cư,84,5200000,Hà Nội,4.0,1.0,1.0
Nhà ở,76,10000000,Hà Nội,1.0,4.0,3.0
Nhà ở,74,7900000000,Hà Nội,1.0,4.0,4.0
Căn hộ/Chung cư,121,2950000000,Hà Nội,6.0,1.0,1.0
Phòng trọ,75,2000000,Hà Nội,,,
Đất,91,2300000000,Hà Nội,1.0,,
Đất,83,1520000000,Hà Nội,1.0,,
Căn hộ/Chung cư,76,3400000000,Hà Nội,6.0,2.0,2.0
Nhà ở,78,10400000000,Hà Nội,1.0,4.0,
Nhà ở,77,5700000000,Hà Nội,1.0,4.0,
Phòng trọ,121,5200000,Hà Nội,,,
Phòng trọ,76,1800000,Hà Nội,,,
Nhà ở,75,7000000000,Hà Nội,1.0,3.0,3.0
Nhà ở,78,11000000000,Hà Nội,1.0,4.0,
Phòng trọ,77,2000000,Hà Nội,,,
Căn hộ/Chung cư,121,2950000888,Hà Nội,6.0,1.0,1.0
Phòng trọ,79,2000000,Hà Nội,,,
Đất,81,9950000000,Hà Nội,1.0,,
Căn hộ/Chung cư,78,7000000,Hà Nội,4.0,1.0,1.0
Đất,83,1480000000,Hà Nội,1.0,,
Nhà ở,129,5200000000,Hà Nội,1.0,3.0,
Nhà ở,74,12770000000,Hà Nội,1.0,4.0,5.0
Căn hộ/Chung cư,81,13000000,Hà Nội,4.0,3.0,2.0
Căn hộ/Chung cư,121,2950000999,Hà Nội,6.0,1.0,1.0
Nhà ở,123,18000000,Hà Nội,1.0,4.0,4.0
Căn hộ/Chung cư,80,6100000000,Hà Nội,6.0,3.0,
Phòng trọ,86,4500000,Hà Nội,,,
Nhà ở,129,8100000000,Hà Nội,1.0,4.0,
Phòng trọ,86,2650000,Hà Nội,,,
Phòng trọ,79,7000000,Hà Nội,,,
Đất,87,3635000000,Hà Nội,1.0,,
Nhà ở,92,3450000000,Hà Nội,1.0,3.0,
Nhà ở,89,4950000000,Hà Nội,1.0,3.0,3.0
Nhà ở,92,3500000000,Hà Nội,1.0,3.0,
Nhà ở,77,7200000000,Hà Nội,1.0,6.0,
Căn hộ/Chung cư,121,2950000111,Hà Nội,6.0,1.0,1.0
Nhà ở,81,14000000,Hà Nội,1.0,1.0,2.0
Căn hộ/Chung cư,121,6000000,Hà Nội,6.0,1.0,1.0
Nhà ở,81,15000000,Hà Nội,1.0,3.0,5.0
Đất,81,18300000000,Hà Nội,1.0,,
Nhà ở,81,11000000,Hà Nội,1.0,4.0,3.0
Nhà ở,81,10800000000,Hà Nội,1.0,3.0,4.0
Nhà ở,81,10500000,Hà Nội,1.0,3.0,
Nhà ở,81,11800000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,76,11500000,Hà Nội,4.0,2.0,1.0
Căn hộ/Chung cư,79,8500000,Hà Nội,5.0,2.0,1.0
Nhà ở,81,18000000,Hà Nội,1.0,3.0,
Nhà ở,81,7000000000,Hà Nội,1.0,5.0,
Nhà ở,80,8900000000,Hà Nội,1.0,4.0,4.0
Nhà ở,79,12900000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,123,2300000000,Hà Nội,6.0,1.0,1.0
Nhà ở,86,6300000000,Hà Nội,1.0,3.0,3.0
Đất,83,2500000000,Hà Nội,1.0,,
Phòng trọ,84,3000000,Hà Nội,,,
Căn hộ/Chung cư,80,2750000000,Hà Nội,6.0,2.0,
Nhà ở,79,16000000,Hà Nội,1.0,4.0,3.0
Căn hộ/Chung cư,76,2850000000,Hà Nội,6.0,2.0,2.0
Nhà ở,75,3350000000,Hà Nội,1.0,2.0,2.0
Nhà ở,81,13000000,Hà Nội,1.0,3.0,
Nhà ở,79,21000000000,Hà Nội,1.0,3.0,4.0
Nhà ở,129,6000000000,Hà Nội,1.0,3.0,
Phòng trọ,84,3600000,Hà Nội,,,
Nhà ở,80,3600000000,Hà Nội,6.0,3.0,2.0
Phòng trọ,75,2500000,Hà Nội,,,
Nhà ở,80,3740000000,Hà Nội,1.0,2.0,2.0
Căn hộ/Chung cư,121,9000000,Hà Nội,6.0,1.0,1.0
Nhà ở,81,10000000,Hà Nội,1.0,3.0,
Nhà ở,121,25000000,Hà Nội,1.0,4.0,
Nhà ở,79,9000000000,Hà Nội,1.0,4.0,
Nhà ở,75,6000000,Hà Nội,1.0,2.0,3.0
Đất,90,4600000000,Hà Nội,1.0,,
Căn hộ/Chung cư,121,4600000000,Hà Nội,6.0,2.0,1.0
Nhà ở,77,13100000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,121,3349999999,Hà Nội,6.0,2.0,2.0
Đất,92,6300000000,Hà Nội,1.0,,
Đất,129,4800000000,Hà Nội,1.0,,
Căn hộ/Chung cư,121,3350000000,Hà Nội,6.0,1.0,1.0
Căn hộ/Chung cư,74,6500000,Hà Nội,4.0,1.0,1.0
"Văn phòng, Mặt bằng kinh doanh",78,33000000,Hà Nội,1.0,,
Căn hộ/Chung cư,81,4500000000,Hà Nội,6.0,2.0,
Căn hộ/Chung cư,84,3800000,Hà Nội,4.0,1.0,1.0
Căn hộ/Chung cư,84,3800000,Hà Nội,4.0,1.0,1.0
Căn hộ/Chung cư,123,4300000000,Hà Nội,6.0,2.0,2.0
Căn hộ/Chung cư,81,7700000000,Hà Nội,6.0,3.0,2.0
Nhà ở,89,7000000,Hà Nội,1.0,3.0,3.0
Nhà ở,124,6750000000,Không có tên trong ngày,1.0,2.0,2.0
Đất,124,2750000000,Không có tên trong ngày,1.0,,
Căn hộ/Chung cư,121,15500000,Hà Nội,4.0,3.0,2.0
Nhà ở,129,5750000000,Hà Nội,1.0,3.0,3.0
Căn hộ/Chung cư,86,4000000,Hà Nội,4.0,1.0,1.0
Nhà ở,89,5750000000,Hà Nội,1.0,4.0,3.0
Căn hộ/Chung cư,79,6000000,Hà Nội,4.0,1.0,1.0
Nhà ở,89,5200000000,Hà Nội,1.0,3.0,4.0
Nhà ở,80,14000000000,Hà Nội,1.0,6.0,
Nhà ở,76,6100000000,Hà Nội,1.0,3.0,
Đất,82,6450000000,Hà Nội,1.0,,
Đất,81,8000000000,Hà Nội,1.0,,
Căn hộ/Chung cư,76,3940000000,Hà Nội,6.0,2.0,2.0
Nhà ở,86,20500000000,Hà Nội,1.0,5.0,
Nhà ở,77,8100000000,Hà Nội,1.0,2.0,
Nhà ở,76,40200000000,Hà Nội,1.0,6.0,7.0
Căn hộ/Chung cư,121,19000000,Hà Nội,4.0,3.0,2.0
Nhà ở,75,10000000000,Hà Nội,1.0,4.0,4.0
Nhà ở,81,6000000,Đương Tỉnh Quảng ,6.0,4.0,2.0
Căn hộ/Chung cư,81,7700000000,Hà Nội,6.0,3.0,2.0
Nhà ở,77,9800000000,Hà Nội,1.0,3.0,5.0
Nhà ở,80,8350000000,Hà Nội,1.0,3.0,
Nhà ở,75,12000000000,Hà Nội,1.0,11.0,
Nhà ở,76,7400000000,Hà Nội,1.0,3.0,
Nhà ở,81,8300000000,Hà Nội,1.0,3.0,4.0
Đất,125,1400000000,Hà Nội,1.0,,
Căn hộ/Chung cư,78,1000000000,Hà Nội,6.0,2.0,2.0
Nhà ở,80,8800000000,Hà Nội,1.0,8.0,7.0
Nhà ở,81,6000000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,76,8500000,Hà Nội,5.0,1.0,1.0
Nhà ở,86,5980000000,Hà Nội,1.0,3.0,4.0
Nhà ở,81,13000000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,79,6500000,Hà Nội,4.0,1.0,1.0
Đất,125,760000000,Hà Nội,1.0,,
Nhà ở,75,7900000000,Hà Nội,1.0,3.0,
Nhà ở,76,9400000000,Hà Nội,1.0,4.0,
Đất,82,7200000000,Hà Nội,1.0,,
Nhà ở,121,28000000000,Hà Nội,1.0,4.0,5.0
Nhà ở,121,31000000000,Hà Nội,1.0,11.0,7.0
Nhà ở,75,13500000000,Hà Nội,1.0,5.0,4.0
Nhà ở,75,11000000000,Hà Nội,1.0,2.0,2.0
Căn hộ/Chung cư,80,3420000000,Hà Nội,5.0,2.0,
Căn hộ/Chung cư,79,13500000,Hà Nội,6.0,2.0,2.0
Nhà ở,76,9499999999,Hà Nội,1.0,5.0,6.0
Căn hộ/Chung cư,123,3500000000,Hà Nội,6.0,2.0,1.0
Nhà ở,84,4650000000,Hà Nội,1.0,4.0,4.0
Phòng trọ,86,3200000,Hà Nội,,,
Nhà ở,79,7900000000,Hà Nội,1.0,5.0,
Nhà ở,74,7050000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,123,3900000000,Hà Nội,6.0,2.0,1.0
Nhà ở,121,14400000000,Hà Nội,1.0,4.0,
Nhà ở,77,64860000000,Hà Nội,1.0,11.0,7.0
Nhà ở,79,11000000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,77,1000000000,Hà Nội,5.0,2.0,2.0
Nhà ở,77,11900000000,Hà Nội,1.0,8.0,7.0
"Văn phòng, Mặt bằng kinh doanh",79,28000000,Hà Nội,1.0,,
Nhà ở,77,7800000000,Hà Nội,1.0,3.0,4.0
Đất,125,1680000000,Hà Nội,1.0,,
Căn hộ/Chung cư,80,3250000000,Hà Nội,5.0,2.0,
Căn hộ/Chung cư,86,7500000000,Hà Nội,6.0,3.0,3.0
Căn hộ/Chung cư,76,3940000000,Hà Nội,6.0,2.0,
Nhà ở,80,13000000000,Hà Nội,1.0,4.0,
Nhà ở,77,7300000000,Hà Nội,1.0,3.0,4.0
"Văn phòng, Mặt bằng kinh doanh",74,8500000,Hà Nội,1.0,,
Nhà ở,86,6250000000,Hà Nội,1.0,3.0,
Nhà ở,80,10300000000,Hà Nội,1.0,3.0,
Nhà ở,79,8100000000,Hà Nội,1.0,5.0,
Nhà ở,80,21750000000,Hà Nội,1.0,2.0,2.0
Nhà ở,80,7300000000,Hà Nội,1.0,4.0,
Nhà ở,73,3950000000,Hà Nội,1.0,3.0,3.0
Nhà ở,81,14200000000,Hà Nội,1.0,3.0,5.0
Căn hộ/Chung cư,123,3100000000,Hà Nội,6.0,1.0,1.0
Căn hộ/Chung cư,80,3980000000,Hà Nội,5.0,3.0,
Nhà ở,86,30000000000,Hà Nội,1.0,6.0,6.0
Đất,122,10800000000,Hà Nội,1.0,,
Nhà ở,79,21000000000,Hà Nội,1.0,6.0,
"Văn phòng, Mặt bằng kinh doanh",77,2500000,Hà Nội,1.0,,
Nhà ở,89,9000000,Hà Nội,1.0,4.0,3.0
Nhà ở,74,18900000000,Hà Nội,1.0,3.0,2.0
Nhà ở,81,3500000,Hà Nội,1.0,2.0,2.0
Nhà ở,86,5700000000,Hà Nội,1.0,3.0,
Nhà ở,84,6300000000,Hà Nội,1.0,4.0,
"Văn phòng, Mặt bằng kinh doanh",77,5000000,Hà Nội,1.0,,
Phòng trọ,77,3000000,Hà Nội,,,
Nhà ở,121,7500000000,Hà Nội,1.0,6.0,
"Văn phòng, Mặt bằng kinh doanh",80,3500000,Hà Nội,1.0,,
Nhà ở,89,5350000000,Hà Nội,1.0,4.0,3.0
Nhà ở,81,12800000000,Hà Nội,1.0,4.0,
Nhà ở,80,7500000000,Hà Nội,4.0,6.0,6.0
Căn hộ/Chung cư,121,14000000,Hà Nội,6.0,2.0,2.0
Nhà ở,89,4500000000,Hà Nội,1.0,4.0,4.0
Nhà ở,79,10400000000,Hà Nội,1.0,4.0,4.0
Nhà ở,79,24500000000,Hà Nội,1.0,4.0,
"Văn phòng, Mặt bằng kinh doanh",80,23000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",79,35000000,Nam Trung Yên,1.0,,
Nhà ở,121,7300000000,Hà Nội,1.0,7.0,7.0
Nhà ở,74,14600000000,Hà Nội,1.0,3.0,4.0
Nhà ở,89,4600000000,Hà Nội,1.0,3.0,4.0
Nhà ở,89,4800000000,Hà Nội,1.0,4.0,5.0
Nhà ở,79,10350000000,Hà Nội,1.0,4.0,4.0
"Văn phòng, Mặt bằng kinh doanh",86,7500000,Hà Nội,1.0,,
Căn hộ/Chung cư,129,6300000,Hà Nội,4.0,2.0,1.0
Phòng trọ,78,5000000,Hà Nội,,,
Căn hộ/Chung cư,84,5000000,Hà Nội,4.0,1.0,1.0
Nhà ở,76,7000000,Hà Nội,1.0,2.0,2.0
Nhà ở,78,17000000,Hà Nội,1.0,6.0,5.0
Nhà ở,121,26890000000,Hà Nội,1.0,5.0,
Nhà ở,77,7000000000,Hà Nội,1.0,4.0,4.0
Căn hộ/Chung cư,123,4700000000,Hà Nội,6.0,3.0,2.0
Nhà ở,79,13000000,Hà Nội,1.0,4.0,4.0
Nhà ở,129,8600000000,Hà Nội,1.0,4.0,3.0
Nhà ở,129,12000000,Hà Nội,1.0,4.0,4.0
Căn hộ/Chung cư,76,2100000000,Hà Nội,2.0,2.0,1.0
Nhà ở,77,7500000000,Hà Nội,1.0,6.0,5.0
"Văn phòng, Mặt bằng kinh doanh",80,16000000,Hà Nội,1.0,,
Nhà ở,121,14000000000,Hà Nội,1.0,4.0,
Nhà ở,79,9000000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,74,1990000000,Hà Nội,6.0,2.0,2.0
Nhà ở,80,7900000000,Phố Giáp Nhị,1.0,3.0,2.0
Nhà ở,86,5900000000,Hà Nội,1.0,2.0,1.0
Đất,76,6800000000,Hà Nội,1.0,,
Nhà ở,75,7800000000,Hà Nội,1.0,4.0,
Nhà ở,74,7800000000,Hà Nội,1.0,3.0,2.0
Nhà ở,75,7000000000,Hà Nội,1.0,4.0,
Nhà ở,90,5600000000,Hà Nội,1.0,5.0,3.0
Căn hộ/Chung cư,121,16000000,Hà Nội,4.0,2.0,2.0
Nhà ở,80,7500000000,Hà Nội,1.0,3.0,
Nhà ở,80,6000000,Hà Nội,1.0,3.0,2.0
Nhà ở,80,5700000000,Hà Nội,1.0,2.0,
"Văn phòng, Mặt bằng kinh doanh",77,3000000,Hà Nội,1.0,,
